millis,dt,v,a,watts,v_sh
317372,2025-01-19 18:56:02,5.064,0.092,0.464,0.009
317381,2025-01-19 18:56:02,5.064,0.092,0.468,0.009
317392,2025-01-19 18:56:02,5.064,0.092,0.468,0.009
317401,2025-01-19 18:56:02,5.064,0.093,0.472,0.009
317412,2025-01-19 18:56:02,5.064,0.094,0.476,0.009
317422,2025-01-19 18:56:02,5.072,0.094,0.477,0.009
317432,2025-01-19 18:56:02,5.072,0.091,0.463,0.009
317443,2025-01-19 18:56:02,5.064,0.093,0.472,0.009
317460,2025-01-19 18:56:02,5.056,0.093,0.471,0.009
317468,2025-01-19 18:56:02,5.072,0.102,0.515,0.010
317479,2025-01-19 18:56:02,5.064,0.093,0.472,0.009
317490,2025-01-19 18:56:02,5.064,0.093,0.470,0.009
317499,2025-01-19 18:56:02,5.064,0.093,0.470,0.009
317510,2025-01-19 18:56:02,5.064,0.094,0.474,0.009
317519,2025-01-19 18:56:02,5.064,0.092,0.466,0.009
317530,2025-01-19 18:56:02,5.072,0.092,0.467,0.009
317540,2025-01-19 18:56:02,5.072,0.094,0.479,0.009
317551,2025-01-19 18:56:02,5.064,0.093,0.470,0.009
317560,2025-01-19 18:56:02,5.064,0.093,0.470,0.009
317570,2025-01-19 18:56:02,5.064,0.092,0.464,0.009
317581,2025-01-19 18:56:02,5.064,0.092,0.464,0.009
317591,2025-01-19 18:56:02,5.064,0.092,0.468,0.009
317601,2025-01-19 18:56:02,5.064,0.092,0.468,0.009
317612,2025-01-19 18:56:02,5.064,0.092,0.468,0.009
317621,2025-01-19 18:56:02,5.064,0.092,0.468,0.009
317632,2025-01-19 18:56:02,5.064,0.090,0.456,0.009
317643,2025-01-19 18:56:02,5.064,0.090,0.456,0.009
317653,2025-01-19 18:56:02,5.064,0.112,0.567,0.011
317665,2025-01-19 18:56:02,5.072,0.092,0.467,0.009
317674,2025-01-19 18:56:02,5.064,0.092,0.466,0.009
317684,2025-01-19 18:56:02,5.064,0.093,0.470,0.009
317694,2025-01-19 18:56:02,5.064,0.092,0.468,0.009
317704,2025-01-19 18:56:02,5.064,0.092,0.468,0.009
317715,2025-01-19 18:56:02,5.064,0.092,0.468,0.009
317724,2025-01-19 18:56:02,5.064,0.092,0.468,0.009
317735,2025-01-19 18:56:02,5.072,0.092,0.469,0.009
317745,2025-01-19 18:56:02,5.072,0.092,0.469,0.009
317756,2025-01-19 18:56:02,5.064,0.092,0.468,0.009
317767,2025-01-19 18:56:02,5.064,0.092,0.468,0.009
317776,2025-01-19 18:56:02,5.064,0.092,0.464,0.009
317787,2025-01-19 18:56:02,5.064,0.092,0.466,0.009
317798,2025-01-19 18:56:02,5.064,0.092,0.466,0.009
317807,2025-01-19 18:56:02,5.064,0.093,0.470,0.009
317818,2025-01-19 18:56:02,5.064,0.093,0.470,0.009
317829,2025-01-19 18:56:02,5.064,0.092,0.464,0.009
317839,2025-01-19 18:56:02,5.064,0.090,0.458,0.009
317850,2025-01-19 18:56:02,5.064,0.090,0.458,0.009
317860,2025-01-19 18:56:02,5.064,0.092,0.468,0.009
317870,2025-01-19 18:56:02,5.064,0.092,0.466,0.009
317880,2025-01-19 18:56:02,5.072,0.092,0.467,0.009
317891,2025-01-19 18:56:02,5.064,0.093,0.470,0.009
317900,2025-01-19 18:56:02,5.064,0.092,0.468,0.009
317911,2025-01-19 18:56:02,5.064,0.092,0.468,0.009
317921,2025-01-19 18:56:02,5.064,0.092,0.468,0.009
317930,2025-01-19 18:56:02,5.064,0.093,0.470,0.009
317941,2025-01-19 18:56:02,5.064,0.092,0.468,0.009
317951,2025-01-19 18:56:02,5.072,0.092,0.467,0.009
317962,2025-01-19 18:56:02,5.064,0.092,0.466,0.009
317971,2025-01-19 18:56:02,5.064,0.093,0.472,0.009
317982,2025-01-19 18:56:02,5.064,0.091,0.462,0.009
317993,2025-01-19 18:56:02,5.064,0.091,0.462,0.009
318004,2025-01-19 18:56:02,5.064,0.092,0.468,0.009
318014,2025-01-19 18:56:02,5.072,0.093,0.471,0.009
318024,2025-01-19 18:56:02,5.064,0.093,0.470,0.009
318034,2025-01-19 18:56:02,5.064,0.092,0.466,0.009
318045,2025-01-19 18:56:02,5.064,0.090,0.458,0.009
318055,2025-01-19 18:56:02,5.064,0.090,0.458,0.009
318066,2025-01-19 18:56:02,5.064,0.092,0.468,0.009
318113,2025-01-19 18:56:02,5.064,0.092,0.468,0.009
318121,2025-01-19 18:56:02,5.064,0.093,0.470,0.009
318132,2025-01-19 18:56:02,5.064,0.093,0.470,0.009
318141,2025-01-19 18:56:02,5.064,0.092,0.466,0.009
318152,2025-01-19 18:56:02,5.064,0.092,0.466,0.009
318161,2025-01-19 18:56:02,5.064,0.092,0.468,0.009
318172,2025-01-19 18:56:02,5.064,0.092,0.468,0.009
318183,2025-01-19 18:56:02,5.064,0.092,0.468,0.009
318193,2025-01-19 18:56:02,5.064,0.091,0.462,0.009
318203,2025-01-19 18:56:02,5.064,0.092,0.466,0.009
318214,2025-01-19 18:56:02,5.064,0.092,0.466,0.009
318224,2025-01-19 18:56:02,5.064,0.093,0.472,0.009
318235,2025-01-19 18:56:02,5.064,0.093,0.472,0.009
318244,2025-01-19 18:56:02,5.064,0.093,0.472,0.009
318255,2025-01-19 18:56:02,5.064,0.090,0.458,0.009
318265,2025-01-19 18:56:02,5.064,0.092,0.468,0.009
318276,2025-01-19 18:56:03,5.064,0.092,0.468,0.009
318287,2025-01-19 18:56:03,5.064,0.092,0.464,0.009
318296,2025-01-19 18:56:03,5.064,0.092,0.466,0.009
318307,2025-01-19 18:56:03,5.064,0.092,0.466,0.009
318317,2025-01-19 18:56:03,5.064,0.091,0.462,0.009
318329,2025-01-19 18:56:03,5.064,0.092,0.464,0.009
318341,2025-01-19 18:56:03,5.064,0.092,0.464,0.009
318351,2025-01-19 18:56:03,5.064,0.092,0.464,0.009
318362,2025-01-19 18:56:03,5.064,0.092,0.464,0.009
318371,2025-01-19 18:56:03,5.064,0.092,0.464,0.009
318381,2025-01-19 18:56:03,5.064,0.092,0.468,0.009
318391,2025-01-19 18:56:03,5.064,0.092,0.468,0.009
318401,2025-01-19 18:56:03,5.064,0.092,0.466,0.009
318411,2025-01-19 18:56:03,5.064,0.092,0.466,0.009
318421,2025-01-19 18:56:03,5.064,0.092,0.466,0.009
318432,2025-01-19 18:56:03,5.064,0.092,0.468,0.009
318441,2025-01-19 18:56:03,5.064,0.093,0.472,0.009
318452,2025-01-19 18:56:03,5.064,0.093,0.472,0.009
318461,2025-01-19 18:56:03,5.064,0.091,0.462,0.009
318472,2025-01-19 18:56:03,5.064,0.091,0.462,0.009
318482,2025-01-19 18:56:03,5.064,0.093,0.472,0.009
318492,2025-01-19 18:56:03,5.064,0.091,0.462,0.009
318503,2025-01-19 18:56:03,5.064,0.091,0.462,0.009
318512,2025-01-19 18:56:03,5.064,0.092,0.468,0.009
318523,2025-01-19 18:56:03,5.064,0.094,0.474,0.009
318533,2025-01-19 18:56:03,5.064,0.094,0.474,0.009
318543,2025-01-19 18:56:03,5.064,0.092,0.468,0.009
318555,2025-01-19 18:56:03,5.064,0.091,0.462,0.009
